id_registro_meteo,aeroporto,data_hora,temperatura_c,pressao_hpa,visibilidade_m,vento_kmh,rajada_kmh,precipitacao_mm,cobertura_nuvens_pct,condicao_meteorologica
MET2024-2202,SBCT,2024-07-22 03:00,14.9,1016.5,7509,19,33,1.2,58,Chuva
MET2024-2203,SBCT,2024-07-22 06:00,13.8,1017.1,7509,19,34,1.2,40,Chuva
MET2024-2204,SBCT,2024-07-22 09:00,14.9,1016.5,7509,19,39,1.2,25,Chuva
MET2024-2205,SBCT,2024-07-22 12:00,16.0,1016.0,7509,19,37,1.2,28,Chuva
MET2024-2201,SBRF,2024-07-22 00:00,29.5,1009.9,11230,17,36,0.4,32,Ceu aberto
MET2024-2202,SBRF,2024-07-22 03:00,28.4,1010.4,11230,17,39,0.4,12,Ceu aberto
MET2024-2203,SBRF,2024-07-22 06:00,27.3,1011.0,11230,17,35,0.4,21,Ceu aberto
MET2024-2204,SBRF,2024-07-22 09:00,28.4,1010.4,11230,17,35,0.4,49,Ceu aberto
MET2024-2205,SBRF,2024-07-22 12:00,29.5,1009.9,11230,17,41,0.4,39,Ceu aberto
MET2024-2201,SBFL,2024-07-22 00:00,17.2,1014.0,8885,20,32,2.3,54,Chuva
MET2024-2202,SBFL,2024-07-22 03:00,16.1,1014.6,8885,20,34,2.3,46,Chuva
MET2024-2203,SBFL,2024-07-22 06:00,15.0,1015.1,8885,20,35,2.3,59,Chuva
MET2024-2204,SBFL,2024-07-22 09:00,16.1,1014.6,8885,20,34,2.3,67,Chuva
MET2024-2205,SBFL,2024-07-22 12:00,17.2,1014.0,8885,20,36,2.3,44,Chuva
MET2024-2201,SBSV,2024-07-22 00:00,25.0,1012.9,9642,20,33,1.1,44,Chuva
MET2024-2202,SBSV,2024-07-22 03:00,23.9,1013.4,9642,20,43,1.1,24,Chuva
MET2024-2203,SBSV,2024-07-22 06:00,22.8,1014.0,9642,20,33,1.1,55,Chuva
MET2024-2204,SBSV,2024-07-22 09:00,23.9,1013.4,9642,20,44,1.1,28,Chuva
MET2024-2205,SBSV,2024-07-22 12:00,25.0,1012.9,9642,20,35,1.1,42,Chuva
MET2024-2201,SBCG,2024-07-22 00:00,24.0,1014.3,10982,18,31,0.2,38,Ceu aberto
MET2024-2202,SBCG,2024-07-22 03:00,22.9,1014.9,10982,18,37,0.2,43,Ceu aberto
MET2024-2203,SBCG,2024-07-22 06:00,21.8,1015.4,10982,18,36,0.2,18,Ceu aberto
MET2024-2204,SBCG,2024-07-22 09:00,22.9,1014.9,10982,18,40,0.2,27,Ceu aberto
MET2024-2205,SBCG,2024-07-22 12:00,24.0,1014.3,10982,18,40,0.2,32,Ceu aberto
MET2024-2301,SBGR,2024-07-23 00:00,19.3,1011.9,9076,14,37,0.8,35,Chuva
MET2024-2302,SBGR,2024-07-23 03:00,18.2,1012.5,9076,14,34,0.8,45,Chuva
MET2024-2303,SBGR,2024-07-23 06:00,17.1,1013.0,9076,14,30,0.8,33,Chuva
MET2024-2304,SBGR,2024-07-23 09:00,18.2,1012.5,9076,14,27,0.8,33,Chuva
MET2024-2305,SBGR,2024-07-23 12:00,19.3,1011.9,9076,14,32,0.8,14,Chuva
MET2024-2301,SBGL,2024-07-23 00:00,22.8,1014.4,11359,17,33,1.3,29,Chuva
MET2024-2302,SBGL,2024-07-23 03:00,21.7,1014.9,11359,17,40,1.3,46,Chuva
MET2024-2303,SBGL,2024-07-23 06:00,20.6,1015.5,11359,17,33,1.3,22,Chuva
MET2024-2304,SBGL,2024-07-23 09:00,21.7,1014.9,11359,17,35,1.3,36,Chuva
MET2024-2305,SBGL,2024-07-23 12:00,22.8,1014.4,11359,17,36,1.3,22,Chuva
MET2024-2301,SBBR,2024-07-23 00:00,25.4,1007.6,11951,9,29,0.0,20,Ceu aberto
MET2024-2302,SBBR,2024-07-23 03:00,24.3,1008.1,11951,9,23,0.0,2,Ceu aberto
MET2024-2303,SBBR,2024-07-23 06:00,23.2,1008.7,11951,9,21,0.0,25,Ceu aberto
MET2024-2304,SBBR,2024-07-23 09:00,24.3,1008.1,11951,9,25,0.0,22,Ceu aberto
MET2024-2305,SBBR,2024-07-23 12:00,25.4,1007.6,11951,9,22,0.0,4,Ceu aberto
MET2024-2301,SBCF,2024-07-23 00:00,19.1,1013.1,11093,14,25,0.7,20,Chuva
MET2024-2302,SBCF,2024-07-23 03:00,18.0,1013.6,11093,14,33,0.7,32,Chuva
MET2024-2303,SBCF,2024-07-23 06:00,16.9,1014.2,11093,14,32,0.7,13,Chuva
MET2024-2304,SBCF,2024-07-23 09:00,18.0,1013.6,11093,14,38,0.7,52,Chuva
MET2024-2305,SBCF,2024-07-23 12:00,19.1,1013.1,11093,14,30,0.7,43,Chuva
MET2024-2301,SBPA,2024-07-23 00:00,16.6,1014.3,9018,20,40,1.5,47,Chuva
MET2024-2302,SBPA,2024-07-23 03:00,15.5,1014.8,9018,20,34,1.5,32,Chuva
MET2024-2303,SBPA,2024-07-23 06:00,14.4,1015.4,9018,20,41,1.5,32,Chuva
MET2024-2304,SBPA,2024-07-23 09:00,15.5,1014.8,9018,20,33,1.5,36,Chuva
MET2024-2305,SBPA,2024-07-23 12:00,16.6,1014.3,9018,20,37,1.5,29,Chuva
MET2024-2301,SBCT,2024-07-23 00:00,12.8,1019.6,7162,13,26,1.0,38,Chuva
MET2024-2302,SBCT,2024-07-23 03:00,11.7,1020.2,7162,13,36,1.0,28,Chuva
MET2024-2303,SBCT,2024-07-23 06:00,10.6,1020.7,7162,13,36,1.0,20,Chuva
MET2024-2304,SBCT,2024-07-23 09:00,11.7,1020.2,7162,13,33,1.0,47,Chuva
MET2024-2305,SBCT,2024-07-23 12:00,12.8,1019.6,7162,13,23,1.0,23,Chuva
MET2024-2301,SBRF,2024-07-23 00:00,28.5,1016.0,8866,18,42,1.1,33,Chuva
MET2024-2302,SBRF,2024-07-23 03:00,27.4,1016.5,8866,18,31,1.1,31,Chuva
MET2024-2303,SBRF,2024-07-23 06:00,26.3,1017.1,8866,18,30,1.1,33,Chuva
MET2024-2304,SBRF,2024-07-23 09:00,27.4,1016.5,8866,18,33,1.1,48,Chuva
MET2024-2305,SBRF,2024-07-23 12:00,28.5,1016.0,8866,18,42,1.1,41,Chuva
MET2024-2301,SBFL,2024-07-23 00:00,17.6,1008.4,8058,18,35,1.6,33,Chuva
MET2024-2302,SBFL,2024-07-23 03:00,16.5,1008.9,8058,18,35,1.6,50,Chuva
MET2024-2303,SBFL,2024-07-23 06:00,15.4,1009.5,8058,18,31,1.6,43,Chuva
MET2024-2304,SBFL,2024-07-23 09:00,16.5,1008.9,8058,18,35,1.6,48,Chuva
MET2024-2305,SBFL,2024-07-23 12:00,17.6,1008.4,8058,18,42,1.6,61,Chuva
MET2024-2301,SBSV,2024-07-23 00:00,25.4,1005.6,11205,12,30,0.0,15,Ceu aberto
MET2024-2302,SBSV,2024-07-23 03:00,24.3,1006.1,11205,12,30,0.0,22,Ceu aberto
MET2024-2303,SBSV,2024-07-23 06:00,23.2,1006.7,11205,12,32,0.0,15,Ceu aberto
MET2024-2304,SBSV,2024-07-23 09:00,24.3,1006.1,11205,12,25,0.0,37,Ceu aberto
MET2024-2305,SBSV,2024-07-23 12:00,25.4,1005.6,11205,12,30,0.0,17,Ceu aberto
MET2024-2301,SBCG,2024-07-23 00:00,20.7,1010.3,11848,14,31,0.3,27,Ceu aberto
MET2024-2302,SBCG,2024-07-23 03:00,19.6,1010.9,11848,14,37,0.3,23,Ceu aberto
MET2024-2303,SBCG,2024-07-23 06:00,18.5,1011.4,11848,14,36,0.3,30,Ceu aberto
MET2024-2304,SBCG,2024-07-23 09:00,19.6,1010.9,11848,14,30,0.3,45,Ceu aberto
MET2024-2305,SBCG,2024-07-23 12:00,20.7,1010.3,11848,14,35,0.3,15,Ceu aberto
MET2024-2401,SBGR,2024-07-24 00:00,19.9,1012.7,8834,10,25,0.8,10,Chuva
MET2024-2402,SBGR,2024-07-24 03:00,18.8,1013.3,8834,10,21,0.8,38,Chuva
MET2024-2403,SBGR,2024-07-24 06:00,17.7,1013.8,8834,10,22,0.8,31,Chuva
MET2024-2404,SBGR,2024-07-24 09:00,18.8,1013.3,8834,10,34,0.8,39,Chuva
MET2024-2405,SBGR,2024-07-24 12:00,19.9,1012.7,8834,10,30,0.8,45,Chuva
MET2024-2401,SBGL,2024-07-24 00:00,24.8,1011.7,11372,16,34,1.0,30,Chuva
MET2024-2402,SBGL,2024-07-24 03:00,23.7,1012.3,11372,16,32,1.0,46,Chuva
MET2024-2403,SBGL,2024-07-24 06:00,22.6,1012.8,11372,16,40,1.0,19,Chuva
MET2024-2404,SBGL,2024-07-24 09:00,23.7,1012.3,11372,16,34,1.0,31,Chuva
MET2024-2405,SBGL,2024-07-24 12:00,24.8,1011.7,11372,16,28,1.0,47,Chuva
MET2024-2401,SBBR,2024-07-24 00:00,21.8,1008.7,12624,13,25,0.4,9,Ceu aberto
MET2024-2402,SBBR,2024-07-24 03:00,20.7,1009.2,12624,13,25,0.4,22,Ceu aberto
MET2024-2403,SBBR,2024-07-24 06:00,19.6,1009.8,12624,13,28,0.4,14,Ceu aberto
MET2024-2404,SBBR,2024-07-24 09:00,20.7,1009.2,12624,13,35,0.4,15,Ceu aberto
MET2024-2405,SBBR,2024-07-24 12:00,21.8,1008.7,12624,13,34,0.4,26,Ceu aberto
MET2024-2401,SBCF,2024-07-24 00:00,18.6,1011.3,10335,4,20,0.2,14,Ceu aberto
MET2024-2402,SBCF,2024-07-24 03:00,17.5,1011.8,10335,4,14,0.2,16,Ceu aberto
MET2024-2403,SBCF,2024-07-24 06:00,16.4,1012.4,10335,4,14,0.2,27,Ceu aberto
MET2024-2404,SBCF,2024-07-24 09:00,17.5,1011.8,10335,4,24,0.2,28,Ceu aberto
MET2024-2405,SBCF,2024-07-24 12:00,18.6,1011.3,10335,4,21,0.2,27,Ceu aberto
MET2024-2401,SBPA,2024-07-24 00:00,16.3,1013.4,6386,24,45,2.0,51,Chuva
MET2024-2402,SBPA,2024-07-24 03:00,15.3,1013.9,6386,24,37,2.0,41,Chuva
MET2024-2403,SBPA,2024-07-24 06:00,14.2,1014.5,6386,24,40,2.0,48,Chuva
MET2024-2404,SBPA,2024-07-24 09:00,15.3,1013.9,6386,24,45,2.0,33,Chuva
MET2024-2405,SBPA,2024-07-24 12:00,16.3,1013.4,6386,24,43,2.0,38,Chuva
MET2024-2401,SBCT,2024-07-24 00:00,12.6,1015.1,7142,19,32,0.9,43,Chuva
MET2024-2402,SBCT,2024-07-24 03:00,11.5,1015.6,7142,19,43,0.9,32,Chuva
MET2024-2403,SBCT,2024-07-24 06:00,10.4,1016.2,7142,19,30,0.9,30,Chuva
MET2024-2404,SBCT,2024-07-24 09:00,11.5,1015.6,7142,19,36,0.9,13,Chuva
MET2024-2405,SBCT,2024-07-24 12:00,12.6,1015.1,7142,19,31,0.9,33,Chuva
MET2024-2401,SBRF,2024-07-24 00:00,30.8,1006.4,12162,20,34,0.0,23,Ceu aberto
MET2024-2402,SBRF,2024-07-24 03:00,29.7,1006.9,12162,20,32,0.0,11,Ceu aberto
MET2024-2403,SBRF,2024-07-24 06:00,28.6,1007.5,12162,20,38,0.0,12,Ceu aberto
MET2024-2404,SBRF,2024-07-24 09:00,29.7,1006.9,12162,20,38,0.0,31,Ceu aberto
MET2024-2405,SBRF,2024-07-24 12:00,30.8,1006.4,12162,20,38,0.0,24,Ceu aberto
MET2024-2401,SBFL,2024-07-24 00:00,16.3,1013.2,9172,15,36,1.3,54,Chuva
MET2024-2402,SBFL,2024-07-24 03:00,15.2,1013.8,9172,15,31,1.3,36,Chuva
MET2024-2403,SBFL,2024-07-24 06:00,14.1,1014.3,9172,15,34,1.3,28,Chuva
MET2024-2404,SBFL,2024-07-24 09:00,15.2,1013.8,9172,15,39,1.3,39,Chuva
MET2024-2405,SBFL,2024-07-24 12:00,16.3,1013.2,9172,15,30,1.3,31,Chuva
MET2024-2401,SBSV,2024-07-24 00:00,25.7,1012.2,11945,13,27,0.0,40,Ceu aberto
MET2024-2402,SBSV,2024-07-24 03:00,24.6,1012.7,11945,13,27,0.0,31,Ceu aberto
MET2024-2403,SBSV,2024-07-24 06:00,23.5,1013.3,11945,13,37,0.0,16,Ceu aberto
MET2024-2404,SBSV,2024-07-24 09:00,24.6,1012.7,11945,13,29,0.0,30,Ceu aberto
MET2024-2405,SBSV,2024-07-24 12:00,25.7,1012.2,11945,13,29,0.0,16,Ceu aberto
MET2024-2401,SBCG,2024-07-24 00:00,20.7,1014.0,11005,19,33,0.9,39,Chuva
MET2024-2402,SBCG,2024-07-24 03:00,19.7,1014.6,11005,19,40,0.9,27,Chuva
MET2024-2403,SBCG,2024-07-24 06:00,18.6,1015.1,11005,19,32,0.9,44,Chuva
MET2024-2404,SBCG,2024-07-24 09:00,19.7,1014.6,11005,19,29,0.9,12,Chuva
MET2024-2405,SBCG,2024-07-24 12:00,20.7,1014.0,11005,19,38,0.9,26,Chuva
MET2024-2501,SBGR,2024-07-25 00:00,20.1,1013.1,8397,11,24,1.0,-1,Chuva
MET2024-2502,SBGR,2024-07-25 03:00,19.0,1013.6,8397,11,25,1.0,39,Chuva
MET2024-2503,SBGR,2024-07-25 06:00,17.9,1014.2,8397,11,33,1.0,26,Chuva
MET2024-2504,SBGR,2024-07-25 09:00,19.0,1013.6,8397,11,28,1.0,44,Chuva
MET2024-2505,SBGR,2024-07-25 12:00,20.1,1013.1,8397,11,23,1.0,43,Chuva
MET2024-2501,SBGL,2024-07-25 00:00,21.0,1011.9,9751,21,40,1.3,47,Chuva
MET2024-2502,SBGL,2024-07-25 03:00,19.9,1012.5,9751,21,41,1.3,28,Chuva
MET2024-2503,SBGL,2024-07-25 06:00,18.8,1013.0,9751,21,41,1.3,48,Chuva
MET2024-2504,SBGL,2024-07-25 09:00,19.9,1012.5,9751,21,43,1.3,37,Chuva
MET2024-2505,SBGL,2024-07-25 12:00,21.0,1011.9,9751,21,33,1.3,45,Chuva
MET2024-2501,SBBR,2024-07-25 00:00,26.3,1009.7,10927,8,32,0.4,13,Ceu aberto
MET2024-2502,SBBR,2024-07-25 03:00,25.2,1010.2,10927,8,20,0.4,24,Ceu aberto
MET2024-2503,SBBR,2024-07-25 06:00,24.2,1010.8,10927,8,27,0.4,29,Ceu aberto
MET2024-2504,SBBR,2024-07-25 09:00,25.2,1010.2,10927,8,29,0.4,19,Ceu aberto
MET2024-2505,SBBR,2024-07-25 12:00,26.3,1009.7,10927,8,20,0.4,38,Ceu aberto
MET2024-2501,SBCF,2024-07-25 00:00,22.7,1010.0,12682,4,20,0.0,33,Ceu aberto
MET2024-2502,SBCF,2024-07-25 03:00,21.7,1010.6,12682,4,25,0.0,21,Ceu aberto
MET2024-2503,SBCF,2024-07-25 06:00,20.6,1011.1,12682,4,26,0.0,27,Ceu aberto
MET2024-2504,SBCF,2024-07-25 09:00,21.7,1010.6,12682,4,16,0.0,20,Ceu aberto
MET2024-2505,SBCF,2024-07-25 12:00,22.7,1010.0,12682,4,15,0.0,5,Ceu aberto
MET2024-2501,SBPA,2024-07-25 00:00,15.4,1011.3,10139,23,39,2.0,55,Chuva
MET2024-2502,SBPA,2024-07-25 03:00,14.3,1011.8,10139,23,47,2.0,43,Chuva
MET2024-2503,SBPA,2024-07-25 06:00,13.3,1012.4,10139,23,35,2.0,55,Chuva
MET2024-2504,SBPA,2024-07-25 09:00,14.3,1011.8,10139,23,43,2.0,63,Chuva
MET2024-2505,SBPA,2024-07-25 12:00,15.4,1011.3,10139,23,44,2.0,52,Chuva
MET2024-2501,SBCT,2024-07-25 00:00,12.7,1016.4,6374,23,40,2.0,66,Chuva
MET2024-2502,SBCT,2024-07-25 03:00,11.6,1017.0,6374,23,38,2.0,62,Chuva
MET2024-2503,SBCT,2024-07-25 06:00,10.5,1017.5,6374,23,44,2.0,35,Chuva
MET2024-2504,SBCT,2024-07-25 09:00,11.6,1017.0,6374,23,43,2.0,49,Chuva
MET2024-2505,SBCT,2024-07-25 12:00,12.7,1016.4,6374,23,44,2.0,35,Chuva
MET2024-2501,SBRF,2024-07-25 00:00,32.2,1003.7,12209,20,33,0.6,27,Chuva
MET2024-2502,SBRF,2024-07-25 03:00,31.1,1004.3,12209,20,45,0.6,26,Chuva
MET2024-2503,SBRF,2024-07-25 06:00,30.1,1004.8,12209,20,41,0.6,33,Chuva
MET2024-2504,SBRF,2024-07-25 09:00,31.1,1004.3,12209,20,42,0.6,39,Chuva
MET2024-2505,SBRF,2024-07-25 12:00,32.2,1003.7,12209,20,32,0.6,18,Chuva
MET2024-2501,SBFL,2024-07-25 00:00,19.1,1013.6,8631,15,40,2.6,59,Chuva
MET2024-2502,SBFL,2024-07-25 03:00,18.0,1014.1,8631,15,26,2.6,69,Chuva
MET2024-2503,SBFL,2024-07-25 06:00,16.9,1014.7,8631,15,33,2.6,61,Chuva
MET2024-2504,SBFL,2024-07-25 09:00,18.0,1014.1,8631,15,27,2.6,39,Chuva
MET2024-2505,SBFL,2024-07-25 12:00,19.1,1013.6,8631,15,28,2.6,65,Chuva
MET2024-2501,SBSV,2024-07-25 00:00,26.3,1015.4,9261,15,28,0.5,9,Ceu aberto
MET2024-2502,SBSV,2024-07-25 03:00,25.2,1016.0,9261,15,28,0.5,19,Ceu aberto
MET2024-2503,SBSV,2024-07-25 06:00,24.1,1016.5,9261,15,25,0.5,29,Ceu aberto
MET2024-2504,SBSV,2024-07-25 09:00,25.2,1016.0,9261,15,30,0.5,31,Ceu aberto
MET2024-2505,SBSV,2024-07-25 12:00,26.3,1015.4,9261,15,31,0.5,44,Ceu aberto
MET2024-2501,SBCG,2024-07-25 00:00,19.9,1016.4,11920,14,29,0.4,30,Ceu aberto
MET2024-2502,SBCG,2024-07-25 03:00,18.8,1017.0,11920,14,35,0.4,35,Ceu aberto
MET2024-2503,SBCG,2024-07-25 06:00,17.7,1017.5,11920,14,26,0.4,34,Ceu aberto
MET2024-2504,SBCG,2024-07-25 09:00,18.8,1017.0,11920,14,35,0.4,34,Ceu aberto
MET2024-2505,SBCG,2024-07-25 12:00,19.9,1016.4,11920,14,25,0.4,30,Ceu aberto
MET2024-2601,SBGR,2024-07-26 00:00,19.3,1013.7,9347,10,33,1.1,43,Chuva
MET2024-2602,SBGR,2024-07-26 03:00,18.3,1014.2,9347,10,20,1.1,42,Chuva
MET2024-2603,SBGR,2024-07-26 06:00,17.2,1014.7,9347,10,22,1.1,33,Chuva
MET2024-2604,SBGR,2024-07-26 09:00,18.3,1014.2,9347,10,29,1.1,42,Chuva
MET2024-2605,SBGR,2024-07-26 12:00,19.3,1013.7,9347,10,22,1.1,35,Chuva
MET2024-2601,SBGL,2024-07-26 00:00,19.1,1013.0,10192,19,31,1.4,63,Chuva
MET2024-2602,SBGL,2024-07-26 03:00,18.0,1013.5,10192,19,36,1.4,38,Chuva
MET2024-2603,SBGL,2024-07-26 06:00,16.9,1014.0,10192,19,29,1.4,37,Chuva
MET2024-2604,SBGL,2024-07-26 09:00,18.0,1013.5,10192,19,34,1.4,39,Chuva
MET2024-2605,SBGL,2024-07-26 12:00,19.1,1013.0,10192,19,39,1.4,30,Chuva
MET2024-2601,SBBR,2024-07-26 00:00,24.3,1012.5,10999,7,25,0.0,11,Ceu aberto
MET2024-2602,SBBR,2024-07-26 03:00,23.2,1013.0,10999,7,24,0.0,40,Ceu aberto
MET2024-2603,SBBR,2024-07-26 06:00,22.1,1013.6,10999,7,23,0.0,21,Ceu aberto
MET2024-2604,SBBR,2024-07-26 09:00,23.2,1013.0,10999,7,21,0.0,15,Ceu aberto
MET2024-2605,SBBR,2024-07-26 12:00,24.3,1012.5,10999,7,28,0.0,9,Ceu aberto
MET2024-2601,SBCF,2024-07-26 00:00,21.6,1015.2,10529,7,26,0.6,55,Chuva
MET2024-2602,SBCF,2024-07-26 03:00,20.6,1015.7,10529,7,25,0.6,45,Chuva
MET2024-2603,SBCF,2024-07-26 06:00,19.5,1016.3,10529,7,19,0.6,33,Chuva
MET2024-2604,SBCF,2024-07-26 09:00,20.6,1015.7,10529,7,29,0.6,27,Chuva
MET2024-2605,SBCF,2024-07-26 12:00,21.6,1015.2,10529,7,20,0.6,21,Chuva
MET2024-2601,SBPA,2024-07-26 00:00,17.0,1015.3,7061,24,39,2.6,42,Chuva
MET2024-2602,SBPA,2024-07-26 03:00,16.0,1015.9,7061,24,48,2.6,60,Chuva
MET2024-2603,SBPA,2024-07-26 06:00,14.9,1016.4,7061,24,39,2.6,69,Chuva
MET2024-2604,SBPA,2024-07-26 09:00,16.0,1015.9,7061,24,39,2.6,39,Chuva
MET2024-2605,SBPA,2024-07-26 12:00,17.0,1015.3,7061,24,41,2.6,53,Chuva
MET2024-2601,SBCT,2024-07-26 00:00,13.7,1016.1,7212,21,36,1.4,29,Chuva
MET2024-2602,SBCT,2024-07-26 03:00,12.7,1016.6,7212,21,34,1.4,36,Chuva
MET2024-2603,SBCT,2024-07-26 06:00,11.6,1017.2,7212,21,44,1.4,65,Chuva
MET2024-2604,SBCT,2024-07-26 09:00,12.7,1016.6,7212,21,32,1.4,54,Chuva
MET2024-2605,SBCT,2024-07-26 12:00,13.7,1016.1,7212,21,43,1.4,48,Chuva
MET2024-2601,SBRF,2024-07-26 00:00,28.6,1012.4,11784,17,27,0.0,20,Ceu aberto
MET2024-2602,SBRF,2024-07-26 03:00,27.5,1013.0,11784,17,31,0.0,17,Ceu aberto
MET2024-2603,SBRF,2024-07-26 06:00,26.4,1013.5,11784,17,30,0.0,15,Ceu aberto
MET2024-2604,SBRF,2024-07-26 09:00,27.5,1013.0,11784,17,28,0.0,13,Ceu aberto
MET2024-2605,SBRF,2024-07-26 12:00,28.6,1012.4,11784,17,41,0.0,24,Ceu aberto
MET2024-2601,SBFL,2024-07-26 00:00,17.7,1017.4,8205,22,36,2.0,46,Chuva
MET2024-2602,SBFL,2024-07-26 03:00,16.6,1018.0,8205,22,40,2.0,46,Chuva
MET2024-2603,SBFL,2024-07-26 06:00,15.6,1018.5,8205,22,40,2.0,44,Chuva
MET2024-2604,SBFL,2024-07-26 09:00,16.6,1018.0,8205,22,43,2.0,36,Chuva
MET2024-2605,SBFL,2024-07-26 12:00,17.7,1017.4,8205,22,32,2.0,55,Chuva
MET2024-2601,SBSV,2024-07-26 00:00,25.6,1016.3,10810,17,34,0.0,44,Ceu aberto
MET2024-2602,SBSV,2024-07-26 03:00,24.6,1016.8,10810,17,39,0.0,0,Ceu aberto
MET2024-2603,SBSV,2024-07-26 06:00,23.5,1017.3,10810,17,31,0.0,22,Ceu aberto
MET2024-2604,SBSV,2024-07-26 09:00,24.6,1016.8,10810,17,28,0.0,5,Ceu aberto
MET2024-2605,SBSV,2024-07-26 12:00,25.6,1016.3,10810,17,29,0.0,24,Ceu aberto
MET2024-2601,SBCG,2024-07-26 00:00,24.6,1014.5,10767,19,34,0.9,45,Chuva
MET2024-2602,SBCG,2024-07-26 03:00,23.6,1015.1,10767,19,44,0.9,25,Chuva
MET2024-2603,SBCG,2024-07-26 06:00,22.5,1015.6,10767,19,36,0.9,27,Chuva
MET2024-2604,SBCG,2024-07-26 09:00,23.6,1015.1,10767,19,30,0.9,34,Chuva
MET2024-2605,SBCG,2024-07-26 12:00,24.6,1014.5,10767,19,38,0.9,37,Chuva
MET2024-2701,SBGR,2024-07-27 00:00,19.1,1020.9,9323,12,34,1.0,50,Chuva
MET2024-2702,SBGR,2024-07-27 03:00,18.0,1021.5,9323,12,26,1.0,28,Chuva
MET2024-2703,SBGR,2024-07-27 06:00,17.0,1022.0,9323,12,28,1.0,29,Chuva
MET2024-2704,SBGR,2024-07-27 09:00,18.0,1021.5,9323,12,35,1.0,30,Chuva
MET2024-2705,SBGR,2024-07-27 12:00,19.1,1020.9,9323,12,31,1.0,45,Chuva
MET2024-2701,SBGL,2024-07-27 00:00,19.9,1016.5,9759,17,31,1.8,36,Chuva
MET2024-2702,SBGL,2024-07-27 03:00,18.8,1017.0,9759,17,31,1.8,26,Chuva
MET2024-2703,SBGL,2024-07-27 06:00,17.8,1017.5,9759,17,30,1.8,48,Chuva
MET2024-2704,SBGL,2024-07-27 09:00,18.8,1017.0,9759,17,31,1.8,37,Chuva
MET2024-2705,SBGL,2024-07-27 12:00,19.9,1016.5,9759,17,30,1.8,46,Chuva
MET2024-2701,SBBR,2024-07-27 00:00,23.8,1008.6,11835,9,21,0.5,33,Ceu aberto
MET2024-2702,SBBR,2024-07-27 03:00,22.7,1009.1,11835,9,32,0.5,39,Ceu aberto
MET2024-2703,SBBR,2024-07-27 06:00,21.7,1009.6,11835,9,28,0.5,26,Ceu aberto
MET2024-2704,SBBR,2024-07-27 09:00,22.7,1009.1,11835,9,30,0.5,20,Ceu aberto
MET2024-2705,SBBR,2024-07-27 12:00,23.8,1008.6,11835,9,20,0.5,49,Ceu aberto
MET2024-2701,SBCF,2024-07-27 00:00,21.5,1017.5,8930,13,29,1.4,39,Chuva
MET2024-2702,SBCF,2024-07-27 03:00,20.5,1018.0,8930,13,33,1.4,47,Chuva
MET2024-2703,SBCF,2024-07-27 06:00,19.4,1018.6,8930,13,31,1.4,47,Chuva
MET2024-2704,SBCF,2024-07-27 09:00,20.5,1018.0,8930,13,36,1.4,49,Chuva
MET2024-2705,SBCF,2024-07-27 12:00,21.5,1017.5,8930,13,27,1.4,37,Chuva
MET2024-2701,SBPA,2024-07-27 00:00,14.7,1016.5,7130,25,49,1.9,40,Chuva
MET2024-2702,SBPA,2024-07-27 03:00,13.7,1017.0,7130,25,48,1.9,69,Chuva
MET2024-2703,SBPA,2024-07-27 06:00,12.6,1017.5,7130,25,42,1.9,57,Chuva
MET2024-2704,SBPA,2024-07-27 09:00,13.7,1017.0,7130,25,41,1.9,29,Chuva
MET2024-2705,SBPA,2024-07-27 12:00,14.7,1016.5,7130,25,43,1.9,38,Chuva
MET2024-2701,SBCT,2024-07-27 00:00,15.7,1006.2,7291,16,27,1.6,37,Chuva
MET2024-2702,SBCT,2024-07-27 03:00,14.7,1006.7,7291,16,38,1.6,62,Chuva
MET2024-2703,SBCT,2024-07-27 06:00,13.6,1007.3,7291,16,37,1.6,32,Chuva
MET2024-2704,SBCT,2024-07-27 09:00,14.7,1006.7,7291,16,36,1.6,20,Chuva
MET2024-2705,SBCT,2024-07-27 12:00,15.7,1006.2,7291,16,32,1.6,37,Chuva
MET2024-2701,SBRF,2024-07-27 00:00,27.6,1018.0,11797,15,25,0.0,29,Ceu aberto
MET2024-2702,SBRF,2024-07-27 03:00,26.5,1018.5,11797,15,38,0.0,29,Ceu aberto
MET2024-2703,SBRF,2024-07-27 06:00,25.4,1019.0,11797,15,28,0.0,27,Ceu aberto
MET2024-2704,SBRF,2024-07-27 09:00,26.5,1018.5,11797,15,28,0.0,7,Ceu aberto
MET2024-2705,SBRF,2024-07-27 12:00,27.6,1018.0,11797,15,30,0.0,20,Ceu aberto
MET2024-2701,SBFL,2024-07-27 00:00,15.7,1014.7,8595,17,32,1.9,49,Chuva
MET2024-2702,SBFL,2024-07-27 03:00,14.6,1015.3,8595,17,29,1.9,57,Chuva
MET2024-2703,SBFL,2024-07-27 06:00,13.5,1015.8,8595,17,39,1.9,49,Chuva
MET2024-2704,SBFL,2024-07-27 09:00,14.6,1015.3,8595,17,37,1.9,52,Chuva
MET2024-2705,SBFL,2024-07-27 12:00,15.7,1014.7,8595,17,29,1.9,29,Chuva
MET2024-2701,SBSV,2024-07-27 00:00,27.3,1014.1,10247,15,28,1.0,41,Chuva
MET2024-2702,SBSV,2024-07-27 03:00,26.2,1014.7,10247,15,29,1.0,14,Chuva
MET2024-2703,SBSV,2024-07-27 06:00,25.2,1015.2,10247,15,38,1.0,36,Chuva
