id_voo,codigo_voo,data,horario_previsto,horario_realizado,aeroporto_origem,aeroporto_destino,id_rota,matricula_aeronave,atraso_minutos,status,motivo_atraso,cancelado,desviado
2025-003224,XYZ253224,2025-07-19,06:00,2025-07-19 06:44,SBGL,SBCT,ROT013,PR-HNC,44,Realizado,Meteorologia,0,0
2025-003225,XYZ253225,2025-07-19,09:00,2025-07-19 09:17,SBGR,SBGL,ROT001,PR-JRD,17,Realizado,Meteorologia,0,0
2025-003226,XYZ253226,2025-07-19,09:00,2025-07-19 09:29,SBGR,SBBR,ROT002,PR-KSE,29,Realizado,Meteorologia,0,0
2025-003227,XYZ253227,2025-07-19,09:00,2025-07-19 09:29,SBGR,SBCF,ROT003,PR-LTF,29,Realizado,Meteorologia,0,0
2025-003228,XYZ253228,2025-07-19,09:00,2025-07-19 09:39,SBGR,SBPA,ROT004,PR-MUG,39,Realizado,Meteorologia,0,0
2025-003229,XYZ253229,2025-07-19,09:00,2025-07-19 09:17,SBGL,SBBR,ROT010,PR-NVH,17,Realizado,Meteorologia,0,0
2025-003230,XYZ253230,2025-07-19,09:00,2025-07-19 09:21,SBGL,SBCF,ROT011,PR-PWL,21,Realizado,Meteorologia,0,0
2025-003231,XYZ253231,2025-07-19,09:00,2025-07-19 09:24,SBGL,SBPA,ROT012,PR-QXA,24,Realizado,Meteorologia,0,0
2025-003232,XYZ253232,2025-07-19,09:00,2025-07-19 09:28,SBGL,SBCT,ROT013,PR-RYB,28,Realizado,Meteorologia,0,0
2025-003233,XYZ253233,2025-07-19,12:00,,SBGR,SBGL,ROT001,PR-SCD,0,Cancelado,Meteorologia,1,0
2025-003234,XYZ253234,2025-07-19,12:00,2025-07-19 12:42,SBGR,SBBR,ROT002,PR-TQJ,42,Realizado,Meteorologia,0,0
2025-003235,XYZ253235,2025-07-19,12:00,2025-07-19 12:34,SBGR,SBCF,ROT003,PR-UKM,34,Realizado,Meteorologia,0,0
2025-003236,XYZ253236,2025-07-19,12:00,2025-07-19 12:38,SBGR,SBPA,ROT004,PR-VPN,38,Desviado,Meteorologia,0,1
2025-003237,XYZ253237,2025-07-19,12:00,2025-07-19 12:33,SBGL,SBBR,ROT010,PR-WAR,33,Realizado,Meteorologia,0,0
2025-003238,XYZ253238,2025-07-19,12:00,2025-07-19 12:34,SBGL,SBCF,ROT011,PR-XBE,34,Realizado,Meteorologia,0,0
2025-003239,XYZ253239,2025-07-19,12:00,2025-07-19 12:44,SBGL,SBPA,ROT012,PR-YCF,44,Realizado,Meteorologia,0,0
2025-003240,XYZ253240,2025-07-19,12:00,2025-07-19 12:13,SBGL,SBCT,ROT013,PR-ZDG,13,Realizado,Meteorologia,0,0
2025-003241,XYZ253241,2025-07-20,00:00,2025-07-20 00:23,SBGR,SBGL,ROT001,PR-ADH,23,Realizado,Meteorologia,0,0
2025-003242,XYZ253242,2025-07-20,00:00,2025-07-20 00:41,SBGR,SBBR,ROT002,PR-BKR,41,Realizado,Meteorologia,0,0
2025-003243,XYZ253243,2025-07-20,00:00,2025-07-20 00:27,SBGR,SBCF,ROT003,PR-CEV,27,Realizado,Meteorologia,0,0
2025-003244,XYZ253244,2025-07-20,00:00,,SBGR,SBPA,ROT004,PR-DQF,0,Cancelado,Meteorologia,1,0
2025-003245,XYZ253245,2025-07-20,00:00,2025-07-20 00:09,SBGL,SBBR,ROT010,PR-EHX,9,Realizado,Tripulacao,0,0
2025-003246,XYZ253246,2025-07-20,00:00,2025-07-20 00:09,SBGL,SBCF,ROT011,PR-FKA,9,Realizado,Conexao,0,0
2025-003247,XYZ253247,2025-07-20,00:00,2025-07-20 00:03,SBGL,SBPA,ROT012,PR-GMB,3,Realizado,Operacional,0,0
2025-003248,XYZ253248,2025-07-20,00:00,2025-07-20 00:05,SBGL,SBCT,ROT013,PR-HNC,5,Realizado,Operacional,0,0
2025-003249,XYZ253249,2025-07-20,03:00,2025-07-20 03:11,SBGR,SBGL,ROT001,PR-JRD,11,Realizado,Meteorologia,0,0
2025-003250,XYZ253250,2025-07-20,03:00,,SBGR,SBBR,ROT002,PR-KSE,0,Cancelado,Meteorologia,1,0
2025-003251,XYZ253251,2025-07-20,03:00,2025-07-20 03:46,SBGR,SBCF,ROT003,PR-LTF,46,Realizado,Meteorologia,0,0
2025-003252,XYZ253252,2025-07-20,03:00,2025-07-20 03:32,SBGR,SBPA,ROT004,PR-MUG,32,Realizado,Meteorologia,0,0
2025-003253,XYZ253253,2025-07-20,03:00,2025-07-20 03:11,SBGL,SBBR,ROT010,PR-NVH,11,Realizado,Operacional,0,0
2025-003254,XYZ253254,2025-07-20,03:00,2025-07-20 03:12,SBGL,SBCF,ROT011,PR-PWL,12,Realizado,Operacional,0,0
2025-003255,XYZ253255,2025-07-20,03:00,2025-07-20 03:14,SBGL,SBPA,ROT012,PR-QXA,14,Realizado,Operacional,0,0
2025-003256,XYZ253256,2025-07-20,03:00,2025-07-20 03:02,SBGL,SBCT,ROT013,PR-RYB,2,Realizado,Operacional,0,0
2025-003257,XYZ253257,2025-07-20,06:00,2025-07-20 06:18,SBGR,SBGL,ROT001,PR-SCD,18,Realizado,Meteorologia,0,0
2025-003258,XYZ253258,2025-07-20,06:00,2025-07-20 06:49,SBGR,SBBR,ROT002,PR-TQJ,49,Realizado,Meteorologia,0,0
2025-003259,XYZ253259,2025-07-20,06:00,2025-07-20 06:47,SBGR,SBCF,ROT003,PR-UKM,47,Realizado,Meteorologia,0,0
2025-003260,XYZ253260,2025-07-20,06:00,2025-07-20 06:46,SBGR,SBPA,ROT004,PR-VPN,46,Realizado,Meteorologia,0,0
2025-003261,XYZ253261,2025-07-20,06:00,2025-07-20 06:10,SBGL,SBBR,ROT010,PR-WAR,10,Realizado,Operacional,0,0
2025-003262,XYZ253262,2025-07-20,06:00,2025-07-20 06:11,SBGL,SBCF,ROT011,PR-XBE,11,Realizado,Operacional,0,0
2025-003263,XYZ253263,2025-07-20,06:00,2025-07-20 06:12,SBGL,SBPA,ROT012,PR-YCF,12,Realizado,Operacional,0,0
2025-003264,XYZ253264,2025-07-20,06:00,2025-07-20 06:09,SBGL,SBCT,ROT013,PR-ZDG,9,Realizado,Operacional,0,0
2025-003265,XYZ253265,2025-07-20,09:00,2025-07-20 09:44,SBGR,SBGL,ROT001,PR-ADH,44,Realizado,Meteorologia,0,0
2025-003266,XYZ253266,2025-07-20,09:00,2025-07-20 09:27,SBGR,SBBR,ROT002,PR-BKR,27,Realizado,Meteorologia,0,0
2025-003267,XYZ253267,2025-07-20,09:00,2025-07-20 09:29,SBGR,SBCF,ROT003,PR-CEV,29,Realizado,Meteorologia,0,0
2025-003268,XYZ253268,2025-07-20,09:00,2025-07-20 09:17,SBGR,SBPA,ROT004,PR-DQF,17,Realizado,Meteorologia,0,0
2025-003269,XYZ253269,2025-07-20,09:00,2025-07-20 09:05,SBGL,SBBR,ROT010,PR-EHX,5,Realizado,Operacional,0,0
2025-003270,XYZ253270,2025-07-20,09:00,2025-07-20 09:08,SBGL,SBCF,ROT011,PR-FKA,8,Realizado,Operacional,0,0
2025-003271,XYZ253271,2025-07-20,09:00,2025-07-20 09:00,SBGL,SBPA,ROT012,PR-GMB,0,Realizado,Operacional,0,0
2025-003272,XYZ253272,2025-07-20,09:00,2025-07-20 09:14,SBGL,SBCT,ROT013,PR-HNC,14,Realizado,Operacional,0,0
2025-003273,XYZ253273,2025-07-20,12:00,2025-07-20 12:41,SBGR,SBGL,ROT001,PR-JRD,41,Realizado,Meteorologia,0,0
2025-003274,XYZ253274,2025-07-20,12:00,2025-07-20 12:12,SBGR,SBBR,ROT002,PR-KSE,12,Realizado,Meteorologia,0,0
2025-003275,XYZ253275,2025-07-20,12:00,2025-07-20 12:26,SBGR,SBCF,ROT003,PR-LTF,26,Realizado,Meteorologia,0,0
2025-003276,XYZ253276,2025-07-20,12:00,2025-07-20 12:30,SBGR,SBPA,ROT004,PR-MUG,30,Realizado,Meteorologia,0,0
2025-003277,XYZ253277,2025-07-20,12:00,2025-07-20 12:00,SBGL,SBBR,ROT010,PR-NVH,0,Realizado,Operacional,0,0
2025-003278,XYZ253278,2025-07-20,12:00,2025-07-20 12:08,SBGL,SBCF,ROT011,PR-PWL,8,Realizado,Operacional,0,0
2025-003279,XYZ253279,2025-07-20,12:00,2025-07-20 12:08,SBGL,SBPA,ROT012,PR-QXA,8,Realizado,Tripulacao,0,0
2025-003280,XYZ253280,2025-07-20,12:00,2025-07-20 12:02,SBGL,SBCT,ROT013,PR-RYB,2,Realizado,Operacional,0,0
2025-003281,XYZ253281,2025-07-21,00:00,2025-07-21 00:42,SBGR,SBGL,ROT001,PR-SCD,42,Desviado,Meteorologia,0,1
2025-003282,XYZ253282,2025-07-21,00:00,2025-07-21 00:37,SBGR,SBBR,ROT002,PR-TQJ,37,Desviado,Meteorologia,0,1
2025-003283,XYZ253283,2025-07-21,00:00,2025-07-21 00:48,SBGR,SBCF,ROT003,PR-UKM,48,Realizado,Meteorologia,0,0
2025-003284,XYZ253284,2025-07-21,00:00,2025-07-21 00:47,SBGR,SBPA,ROT004,PR-VPN,47,Realizado,Meteorologia,0,0
2025-003285,XYZ253285,2025-07-21,00:00,2025-07-21 00:29,SBGL,SBBR,ROT010,PR-WAR,29,Realizado,Meteorologia,0,0
2025-003286,XYZ253286,2025-07-21,00:00,2025-07-21 00:24,SBGL,SBCF,ROT011,PR-XBE,24,Realizado,Meteorologia,0,0
2025-003287,XYZ253287,2025-07-21,00:00,2025-07-21 00:33,SBGL,SBPA,ROT012,PR-YCF,33,Realizado,Meteorologia,0,0
2025-003288,XYZ253288,2025-07-21,00:00,2025-07-21 00:33,SBGL,SBCT,ROT013,PR-ZDG,33,Realizado,Meteorologia,0,0
2025-003289,XYZ253289,2025-07-21,03:00,2025-07-21 03:44,SBGR,SBGL,ROT001,PR-ADH,44,Realizado,Meteorologia,0,0
2025-003290,XYZ253290,2025-07-21,03:00,2025-07-21 03:15,SBGR,SBBR,ROT002,PR-BKR,15,Realizado,Meteorologia,0,0
2025-003291,XYZ253291,2025-07-21,03:00,2025-07-21 03:17,SBGR,SBCF,ROT003,PR-CEV,17,Realizado,Meteorologia,0,0
2025-003292,XYZ253292,2025-07-21,03:00,2025-07-21 03:20,SBGR,SBPA,ROT004,PR-DQF,20,Realizado,Meteorologia,0,0
2025-003293,XYZ253293,2025-07-21,03:00,2025-07-21 03:32,SBGL,SBBR,ROT010,PR-EHX,32,Desviado,Meteorologia,0,1
2025-003294,XYZ253294,2025-07-21,03:00,2025-07-21 03:22,SBGL,SBCF,ROT011,PR-FKA,22,Realizado,Meteorologia,0,0
2025-003295,XYZ253295,2025-07-21,03:00,2025-07-21 03:45,SBGL,SBPA,ROT012,PR-GMB,45,Realizado,Meteorologia,0,0
2025-003296,XYZ253296,2025-07-21,03:00,2025-07-21 03:27,SBGL,SBCT,ROT013,PR-HNC,27,Realizado,Meteorologia,0,0
2025-003297,XYZ253297,2025-07-21,06:00,2025-07-21 06:18,SBGR,SBGL,ROT001,PR-JRD,18,Realizado,Meteorologia,0,0
2025-003298,XYZ253298,2025-07-21,06:00,2025-07-21 06:49,SBGR,SBBR,ROT002,PR-KSE,49,Realizado,Meteorologia,0,0
2025-003299,XYZ253299,2025-07-21,06:00,2025-07-21 06:21,SBGR,SBCF,ROT003,PR-LTF,21,Realizado,Meteorologia,0,0
2025-003300,XYZ253300,2025-07-21,06:00,2025-07-21 06:31,SBGR,SBPA,ROT004,PR-MUG,31,Realizado,Meteorologia,0,0
2025-003301,XYZ253301,2025-07-21,06:00,2025-07-21 06:43,SBGL,SBBR,ROT010,PR-NVH,43,Desviado,Meteorologia,0,1
2025-003302,XYZ253302,2025-07-21,06:00,2025-07-21 06:38,SBGL,SBCF,ROT011,PR-PWL,38,Realizado,Meteorologia,0,0
2025-003303,XYZ253303,2025-07-21,06:00,2025-07-21 06:13,SBGL,SBPA,ROT012,PR-QXA,13,Realizado,Meteorologia,0,0
2025-003304,XYZ253304,2025-07-21,06:00,2025-07-21 06:17,SBGL,SBCT,ROT013,PR-RYB,17,Realizado,Meteorologia,0,0
2025-003305,XYZ253305,2025-07-21,09:00,2025-07-21 09:11,SBGR,SBGL,ROT001,PR-SCD,11,Realizado,Meteorologia,0,0
2025-003306,XYZ253306,2025-07-21,09:00,2025-07-21 09:30,SBGR,SBBR,ROT002,PR-TQJ,30,Realizado,Meteorologia,0,0
2025-003307,XYZ253307,2025-07-21,09:00,2025-07-21 09:22,SBGR,SBCF,ROT003,PR-UKM,22,Realizado,Meteorologia,0,0
2025-003308,XYZ253308,2025-07-21,09:00,2025-07-21 09:49,SBGR,SBPA,ROT004,PR-VPN,49,Desviado,Meteorologia,0,1
2025-003309,XYZ253309,2025-07-21,09:00,2025-07-21 09:35,SBGL,SBBR,ROT010,PR-WAR,35,Realizado,Meteorologia,0,0
2025-003310,XYZ253310,2025-07-21,09:00,2025-07-21 09:31,SBGL,SBCF,ROT011,PR-XBE,31,Desviado,Meteorologia,0,1
2025-003311,XYZ253311,2025-07-21,09:00,2025-07-21 09:45,SBGL,SBPA,ROT012,PR-YCF,45,Realizado,Meteorologia,0,0
2025-003312,XYZ253312,2025-07-21,09:00,2025-07-21 09:17,SBGL,SBCT,ROT013,PR-ZDG,17,Realizado,Meteorologia,0,0
2025-003313,XYZ253313,2025-07-21,12:00,2025-07-21 12:19,SBGR,SBGL,ROT001,PR-ADH,19,Realizado,Meteorologia,0,0
2025-003314,XYZ253314,2025-07-21,12:00,2025-07-21 12:22,SBGR,SBBR,ROT002,PR-BKR,22,Realizado,Meteorologia,0,0
2025-003315,XYZ253315,2025-07-21,12:00,2025-07-21 12:38,SBGR,SBCF,ROT003,PR-CEV,38,Realizado,Meteorologia,0,0
2025-003316,XYZ253316,2025-07-21,12:00,2025-07-21 12:46,SBGR,SBPA,ROT004,PR-DQF,46,Realizado,Meteorologia,0,0
2025-003317,XYZ253317,2025-07-21,12:00,2025-07-21 12:25,SBGL,SBBR,ROT010,PR-EHX,25,Realizado,Meteorologia,0,0
2025-003318,XYZ253318,2025-07-21,12:00,2025-07-21 12:32,SBGL,SBCF,ROT011,PR-FKA,32,Realizado,Meteorologia,0,0
2025-003319,XYZ253319,2025-07-21,12:00,2025-07-21 12:38,SBGL,SBPA,ROT012,PR-GMB,38,Realizado,Meteorologia,0,0
2025-003320,XYZ253320,2025-07-21,12:00,2025-07-21 12:36,SBGL,SBCT,ROT013,PR-HNC,36,Realizado,Meteorologia,0,0
2025-003321,XYZ253321,2025-07-22,00:00,2025-07-22 00:08,SBGR,SBGL,ROT001,PR-JRD,8,Realizado,Operacional,0,0
2025-003322,XYZ253322,2025-07-22,00:00,2025-07-22 00:08,SBGR,SBBR,ROT002,PR-KSE,8,Realizado,Operacional,0,0
2025-003323,XYZ253323,2025-07-22,00:00,2025-07-22 00:06,SBGR,SBCF,ROT003,PR-LTF,6,Realizado,Operacional,0,0
2025-003324,XYZ253324,2025-07-22,00:00,2025-07-22 00:03,SBGR,SBPA,ROT004,PR-MUG,3,Realizado,Operacional,0,0
2025-003325,XYZ253325,2025-07-22,00:00,2025-07-22 00:12,SBGL,SBBR,ROT010,PR-NVH,12,Realizado,Operacional,0,0
2025-003326,XYZ253326,2025-07-22,00:00,2025-07-22 00:07,SBGL,SBCF,ROT011,PR-PWL,7,Realizado,Operacional,0,0
2025-003327,XYZ253327,2025-07-22,00:00,2025-07-22 00:12,SBGL,SBPA,ROT012,PR-QXA,12,Realizado,Operacional,0,0
2025-003328,XYZ253328,2025-07-22,00:00,2025-07-22 00:07,SBGL,SBCT,ROT013,PR-RYB,7,Realizado,Operacional,0,0
2025-003329,XYZ253329,2025-07-22,03:00,2025-07-22 03:00,SBGR,SBGL,ROT001,PR-SCD,0,Realizado,Manutencao,0,0
2025-003330,XYZ253330,2025-07-22,03:00,2025-07-22 03:12,SBGR,SBBR,ROT002,PR-TQJ,12,Realizado,Operacional,0,0
2025-003331,XYZ253331,2025-07-22,03:00,2025-07-22 03:00,SBGR,SBCF,ROT003,PR-UKM,0,Realizado,Tripulacao,0,0
2025-003332,XYZ253332,2025-07-22,03:00,2025-07-22 03:05,SBGR,SBPA,ROT004,PR-VPN,5,Realizado,Operacional,0,0
2025-003333,XYZ253333,2025-07-22,03:00,2025-07-22 03:10,SBGL,SBBR,ROT010,PR-WAR,10,Realizado,Operacional,0,0
2025-003334,XYZ253334,2025-07-22,03:00,2025-07-22 03:02,SBGL,SBCF,ROT011,PR-XBE,2,Realizado,Conexao,0,0
2025-003335,XYZ253335,2025-07-22,03:00,2025-07-22 03:10,SBGL,SBPA,ROT012,PR-YCF,10,Realizado,Operacional,0,0
2025-003336,XYZ253336,2025-07-22,03:00,2025-07-22 03:07,SBGL,SBCT,ROT013,PR-ZDG,7,Realizado,Operacional,0,0
2025-003337,XYZ253337,2025-07-22,06:00,2025-07-22 06:14,SBGR,SBGL,ROT001,PR-ADH,14,Realizado,Operacional,0,0
2025-003338,XYZ253338,2025-07-22,06:00,2025-07-22 06:07,SBGR,SBBR,ROT002,PR-BKR,7,Realizado,Operacional,0,0
2025-003339,XYZ253339,2025-07-22,06:00,2025-07-22 06:02,SBGR,SBCF,ROT003,PR-CEV,2,Realizado,Operacional,0,0
2025-003340,XYZ253340,2025-07-22,06:00,2025-07-22 06:00,SBGR,SBPA,ROT004,PR-DQF,0,Realizado,Operacional,0,0
2025-003341,XYZ253341,2025-07-22,06:00,2025-07-22 06:13,SBGL,SBBR,ROT010,PR-EHX,13,Realizado,Operacional,0,0
2025-003342,XYZ253342,2025-07-22,06:00,2025-07-22 06:13,SBGL,SBCF,ROT011,PR-FKA,13,Realizado,Conexao,0,0
2025-003343,XYZ253343,2025-07-22,06:00,2025-07-22 06:06,SBGL,SBPA,ROT012,PR-GMB,6,Realizado,Operacional,0,0
2025-003344,XYZ253344,2025-07-22,06:00,2025-07-22 06:12,SBGL,SBCT,ROT013,PR-HNC,12,Realizado,Operacional,0,0
2025-003345,XYZ253345,2025-07-22,09:00,2025-07-22 09:10,SBGR,SBGL,ROT001,PR-JRD,10,Realizado,Conexao,0,0
2025-003346,XYZ253346,2025-07-22,09:00,2025-07-22 09:11,SBGR,SBBR,ROT002,PR-KSE,11,Realizado,Operacional,0,0
2025-003347,XYZ253347,2025-07-22,09:00,2025-07-22 09:08,SBGR,SBCF,ROT003,PR-LTF,8,Realizado,Operacional,0,0
2025-003348,XYZ253348,2025-07-22,09:00,2025-07-22 09:14,SBGR,SBPA,ROT004,PR-MUG,14,Realizado,Operacional,0,0
2025-003349,XYZ253349,2025-07-22,09:00,2025-07-22 09:00,SBGL,SBBR,ROT010,PR-NVH,0,Realizado,Conexao,0,0
2025-003350,XYZ253350,2025-07-22,09:00,2025-07-22 09:10,SBGL,SBCF,ROT011,PR-PWL,10,Realizado,Conexao,0,0
2025-003351,XYZ253351,2025-07-22,09:00,2025-07-22 09:11,SBGL,SBPA,ROT012,PR-QXA,11,Realizado,Operacional,0,0
2025-003352,XYZ253352,2025-07-22,09:00,2025-07-22 09:01,SBGL,SBCT,ROT013,PR-RYB,1,Realizado,Operacional,0,0
2025-003353,XYZ253353,2025-07-22,12:00,2025-07-22 12:02,SBGR,SBGL,ROT001,PR-SCD,2,Realizado,Conexao,0,0
2025-003354,XYZ253354,2025-07-22,12:00,2025-07-22 12:07,SBGR,SBBR,ROT002,PR-TQJ,7,Realizado,Operacional,0,0
2025-003355,XYZ253355,2025-07-22,12:00,2025-07-22 12:13,SBGR,SBCF,ROT003,PR-UKM,13,Realizado,Operacional,0,0
2025-003356,XYZ253356,2025-07-22,12:00,2025-07-22 12:01,SBGR,SBPA,ROT004,PR-VPN,1,Realizado,Operacional,0,0
2025-003357,XYZ253357,2025-07-22,12:00,2025-07-22 12:02,SBGL,SBBR,ROT010,PR-WAR,2,Realizado,Tripulacao,0,0
2025-003358,XYZ253358,2025-07-22,12:00,2025-07-22 12:06,SBGL,SBCF,ROT011,PR-XBE,6,Realizado,Operacional,0,0
2025-003359,XYZ253359,2025-07-22,12:00,2025-07-22 12:13,SBGL,SBPA,ROT012,PR-YCF,13,Realizado,Operacional,0,0
2025-003360,XYZ253360,2025-07-22,12:00,2025-07-22 12:04,SBGL,SBCT,ROT013,PR-ZDG,4,Realizado,Operacional,0,0
2025-003361,XYZ253361,2025-07-23,00:00,2025-07-23 00:47,SBGR,SBGL,ROT001,PR-ADH,47,Realizado,Meteorologia,0,0
2025-003362,XYZ253362,2025-07-23,00:00,2025-07-23 00:44,SBGR,SBBR,ROT002,PR-BKR,44,Realizado,Meteorologia,0,0
2025-003363,XYZ253363,2025-07-23,00:00,2025-07-23 00:27,SBGR,SBCF,ROT003,PR-CEV,27,Realizado,Meteorologia,0,0
2025-003364,XYZ253364,2025-07-23,00:00,2025-07-23 00:38,SBGR,SBPA,ROT004,PR-DQF,38,Realizado,Meteorologia,0,0
2025-003365,XYZ253365,2025-07-23,00:00,2025-07-23 00:31,SBGL,SBBR,ROT010,PR-EHX,31,Realizado,Meteorologia,0,0
2025-003366,XYZ253366,2025-07-23,00:00,2025-07-23 00:29,SBGL,SBCF,ROT011,PR-FKA,29,Realizado,Meteorologia,0,0
2025-003367,XYZ253367,2025-07-23,00:00,2025-07-23 00:26,SBGL,SBPA,ROT012,PR-GMB,26,Realizado,Meteorologia,0,0
2025-003368,XYZ253368,2025-07-23,00:00,2025-07-23 00:37,SBGL,SBCT,ROT013,PR-HNC,37,Realizado,Meteorologia,0,0
2025-003369,XYZ253369,2025-07-23,03:00,2025-07-23 03:31,SBGR,SBGL,ROT001,PR-JRD,31,Realizado,Meteorologia,0,0
2025-003370,XYZ253370,2025-07-23,03:00,,SBGR,SBBR,ROT002,PR-KSE,0,Cancelado,Meteorologia,1,0
2025-003371,XYZ253371,2025-07-23,03:00,2025-07-23 03:43,SBGR,SBCF,ROT003,PR-LTF,43,Realizado,Meteorologia,0,0
2025-003372,XYZ253372,2025-07-23,03:00,2025-07-23 03:20,SBGR,SBPA,ROT004,PR-MUG,20,Realizado,Meteorologia,0,0
2025-003373,XYZ253373,2025-07-23,03:00,2025-07-23 03:42,SBGL,SBBR,ROT010,PR-NVH,42,Realizado,Meteorologia,0,0
2025-003374,XYZ253374,2025-07-23,03:00,2025-07-23 03:41,SBGL,SBCF,ROT011,PR-PWL,41,Realizado,Meteorologia,0,0
2025-003375,XYZ253375,2025-07-23,03:00,2025-07-23 03:28,SBGL,SBPA,ROT012,PR-QXA,28,Realizado,Meteorologia,0,0
2025-003376,XYZ253376,2025-07-23,03:00,2025-07-23 03:47,SBGL,SBCT,ROT013,PR-RYB,47,Realizado,Meteorologia,0,0
2025-003377,XYZ253377,2025-07-23,06:00,2025-07-23 06:26,SBGR,SBGL,ROT001,PR-SCD,26,Realizado,Meteorologia,0,0
2025-003378,XYZ253378,2025-07-23,06:00,2025-07-23 06:44,SBGR,SBBR,ROT002,PR-TQJ,44,Realizado,Meteorologia,0,0
2025-003379,XYZ253379,2025-07-23,06:00,2025-07-23 06:47,SBGR,SBCF,ROT003,PR-UKM,47,Desviado,Meteorologia,0,1
2025-003380,XYZ253380,2025-07-23,06:00,2025-07-23 06:15,SBGR,SBPA,ROT004,PR-VPN,15,Realizado,Meteorologia,0,0
2025-003381,XYZ253381,2025-07-23,06:00,2025-07-23 06:48,SBGL,SBBR,ROT010,PR-WAR,48,Realizado,Meteorologia,0,0
2025-003382,XYZ253382,2025-07-23,06:00,2025-07-23 06:41,SBGL,SBCF,ROT011,PR-XBE,41,Realizado,Meteorologia,0,0
2025-003383,XYZ253383,2025-07-23,06:00,2025-07-23 06:15,SBGL,SBPA,ROT012,PR-YCF,15,Realizado,Meteorologia,0,0
2025-003384,XYZ253384,2025-07-23,06:00,2025-07-23 06:44,SBGL,SBCT,ROT013,PR-ZDG,44,Realizado,Meteorologia,0,0
2025-003385,XYZ253385,2025-07-23,09:00,2025-07-23 09:45,SBGR,SBGL,ROT001,PR-ADH,45,Realizado,Meteorologia,0,0
2025-003386,XYZ253386,2025-07-23,09:00,2025-07-23 09:15,SBGR,SBBR,ROT002,PR-BKR,15,Realizado,Meteorologia,0,0
2025-003387,XYZ253387,2025-07-23,09:00,2025-07-23 09:21,SBGR,SBCF,ROT003,PR-CEV,21,Desviado,Meteorologia,0,1
2025-003388,XYZ253388,2025-07-23,09:00,2025-07-23 09:20,SBGR,SBPA,ROT004,PR-DQF,20,Realizado,Meteorologia,0,0
2025-003389,XYZ253389,2025-07-23,09:00,2025-07-23 09:27,SBGL,SBBR,ROT010,PR-EHX,27,Realizado,Meteorologia,0,0
2025-003390,XYZ253390,2025-07-23,09:00,2025-07-23 09:19,SBGL,SBCF,ROT011,PR-FKA,19,Realizado,Meteorologia,0,0
2025-003391,XYZ253391,2025-07-23,09:00,2025-07-23 09:10,SBGL,SBPA,ROT012,PR-GMB,10,Realizado,Meteorologia,0,0
2025-003392,XYZ253392,2025-07-23,09:00,2025-07-23 09:38,SBGL,SBCT,ROT013,PR-HNC,38,Realizado,Meteorologia,0,0
2025-003393,XYZ253393,2025-07-23,12:00,2025-07-23 12:28,SBGR,SBGL,ROT001,PR-JRD,28,Realizado,Meteorologia,0,0
2025-003394,XYZ253394,2025-07-23,12:00,2025-07-23 12:40,SBGR,SBBR,ROT002,PR-KSE,40,Realizado,Meteorologia,0,0
2025-003395,XYZ253395,2025-07-23,12:00,2025-07-23 12:39,SBGR,SBCF,ROT003,PR-LTF,39,Realizado,Meteorologia,0,0
2025-003396,XYZ253396,2025-07-23,12:00,2025-07-23 12:43,SBGR,SBPA,ROT004,PR-MUG,43,Realizado,Meteorologia,0,0
2025-003397,XYZ253397,2025-07-23,12:00,2025-07-23 12:36,SBGL,SBBR,ROT010,PR-NVH,36,Realizado,Meteorologia,0,0
2025-003398,XYZ253398,2025-07-23,12:00,2025-07-23 12:10,SBGL,SBCF,ROT011,PR-PWL,10,Realizado,Meteorologia,0,0
2025-003399,XYZ253399,2025-07-23,12:00,2025-07-23 12:33,SBGL,SBPA,ROT012,PR-QXA,33,Realizado,Meteorologia,0,0
2025-003400,XYZ253400,2025-07-23,12:00,2025-07-23 12:20,SBGL,SBCT,ROT013,PR-RYB,20,Realizado,Meteorologia,0,0
2025-003401,XYZ253401,2025-07-24,00:00,2025-07-24 00:44,SBGR,SBGL,ROT001,PR-SCD,44,Desviado,Meteorologia,0,1
2025-003402,XYZ253402,2025-07-24,00:00,2025-07-24 00:20,SBGR,SBBR,ROT002,PR-TQJ,20,Realizado,Meteorologia,0,0
2025-003403,XYZ253403,2025-07-24,00:00,2025-07-24 00:25,SBGR,SBCF,ROT003,PR-UKM,25,Realizado,Meteorologia,0,0
2025-003404,XYZ253404,2025-07-24,00:00,2025-07-24 00:14,SBGR,SBPA,ROT004,PR-VPN,14,Realizado,Meteorologia,0,0
2025-003405,XYZ253405,2025-07-24,00:00,2025-07-24 00:41,SBGL,SBBR,ROT010,PR-WAR,41,Realizado,Meteorologia,0,0
2025-003406,XYZ253406,2025-07-24,00:00,2025-07-24 00:16,SBGL,SBCF,ROT011,PR-XBE,16,Realizado,Meteorologia,0,0
2025-003407,XYZ253407,2025-07-24,00:00,2025-07-24 00:27,SBGL,SBPA,ROT012,PR-YCF,27,Realizado,Meteorologia,0,0
2025-003408,XYZ253408,2025-07-24,00:00,2025-07-24 00:49,SBGL,SBCT,ROT013,PR-ZDG,49,Realizado,Meteorologia,0,0
2025-003409,XYZ253409,2025-07-24,03:00,2025-07-24 03:31,SBGR,SBGL,ROT001,PR-ADH,31,Realizado,Meteorologia,0,0
2025-003410,XYZ253410,2025-07-24,03:00,2025-07-24 03:37,SBGR,SBBR,ROT002,PR-BKR,37,Realizado,Meteorologia,0,0
